gene	logFCInfectedvsMock24	logFCInfected12vs4	logFCInfected24vs4	DEInfectedvsMock24	DEInfected12vs4	DEInfected24vs4
MATN1-AS1	1.78792283007041	0.26743240918424	0.965174415803381	TRUE	FALSE	FALSE
PLCE1	-1.7811017137568	0.859669488956039	-0.250115826159332	TRUE	FALSE	FALSE
CD40	1.7784135522541	1.41231369478539	2.4189619645513	TRUE	TRUE	TRUE
GPCPD1	1.77313663111945	0.706700762118011	1.20561965862856	TRUE	FALSE	TRUE
ARHGAP24	1.77006535829831	0.999594713936509	2.405670053731	TRUE	FALSE	TRUE
PROS1	-1.76849355451941	-1.11830013140155	-1.90736362291958	TRUE	FALSE	TRUE
RPS6KC1	1.76712730825351	0.692120510174965	1.80242090084861	TRUE	FALSE	TRUE
ETV3	1.76649849049597	0.840313482117001	1.53767076439784	TRUE	FALSE	TRUE
HAVCR1	-1.76591826669873	-0.974796761822276	-0.318218052004704	TRUE	FALSE	FALSE
RUSC1-AS1	1.76427616251115	0.958004856870806	1.5266963249709	TRUE	FALSE	TRUE
DAPP1	1.75719350200195	1.74375418137713	1.13288523906338	TRUE	TRUE	TRUE
IRX5	1.75354100560889	1.45663747520728	2.1602930678017	TRUE	TRUE	TRUE
C5	-1.75312954468075	-0.418536590778493	-0.92640168957203	TRUE	FALSE	FALSE
HES4	1.7527906555068	1.38426130706471	1.29147487592991	TRUE	TRUE	TRUE
ADSSL1	-1.75238889191235	-1.07050776286816	-1.82634656216022	TRUE	FALSE	TRUE
SAT1	1.75062396116822	1.40186824332304	1.83423426424977	TRUE	TRUE	TRUE
PCGF5	1.74757623197461	2.2121681503491	2.02450896898119	TRUE	TRUE	TRUE
ZNF200	1.74190072819525	0.735823853617576	1.52965308734629	TRUE	FALSE	TRUE
ZNF704	1.73740317305045	0.194567732016963	1.96745748748008	TRUE	FALSE	TRUE
ATPSCKMT	-1.73222957431746	-0.359171834513062	-1.52669909906354	TRUE	FALSE	TRUE
REPS2	-1.73204318821673	-0.481505240630413	-1.06950628201277	TRUE	FALSE	TRUE
TMEM171	1.73160644373823	0.13267422626361	0.309578401651488	TRUE	FALSE	FALSE
DDIT3	1.72979711226251	0.443416765744797	1.11120512565242	TRUE	FALSE	TRUE
DUSP5	1.72947569080448	0.438854711657305	0.84485102859608	TRUE	FALSE	FALSE
AHNAK2	-1.72853493083646	-1.5856902982332	-3.13418588568807	TRUE	TRUE	TRUE
LGMNP1	1.72812324472699	0.566668283822531	1.65947132026759	TRUE	FALSE	FALSE
TRIM31	1.72639109579771	2.97729071746421	3.76183574941374	TRUE	TRUE	TRUE
ITM2A	-1.72604945901357	-0.609529842014261	-1.545701324277	TRUE	FALSE	TRUE
FSD1L	1.72256961687704	0.319737522914255	1.39546398666691	TRUE	FALSE	TRUE
LRP1	-1.71984015730872	-0.575990105920881	-1.49142665049876	TRUE	FALSE	TRUE
DNAJC22	-1.7190190957715	-0.802679061243168	-0.981708673589428	TRUE	FALSE	FALSE
BDNF	1.71845760372211	0.553706008886668	0.904827014703566	TRUE	FALSE	FALSE
HAPLN3	1.71760532286695	1.71317501563525	2.00452078929633	TRUE	TRUE	TRUE
TESK2	1.71723810130465	1.24666305041745	3.07665299095359	TRUE	FALSE	TRUE
ADRA2A	-1.71696500901877	-0.992152889267334	-2.36119129598544	TRUE	FALSE	TRUE
MFSD14A	1.71674397129682	0.918853820221553	1.75676049218872	TRUE	FALSE	TRUE
ADAM8	1.7155749912159	0.386447177962285	1.28716880562846	TRUE	FALSE	TRUE
CA12	-1.71454782770311	-0.783703485104029	-1.84039726714704	TRUE	FALSE	TRUE
KCNT2	1.71214140884038	2.89232700058466	3.16131073241927	TRUE	TRUE	TRUE
SP100	1.71044421115029	1.98693550540573	1.88361043632646	TRUE	TRUE	TRUE
NMRAL2P	1.7065856208358	-0.0461104835044111	1.57294501952396	TRUE	FALSE	TRUE
MDGA1	1.70008756086075	1.07149774459727	1.60822513595858	TRUE	TRUE	TRUE
OLFM4	-1.69960154715523	-0.524078799934521	-1.33581318206011	TRUE	FALSE	TRUE
STAT5A	1.69830999193003	0.72124407139729	1.136031831746	TRUE	FALSE	TRUE
AC016727.1	1.69612834057701	-0.834587241865364	1.12777583997305	TRUE	FALSE	FALSE
PAIP2B	-1.69521658770484	-0.215048041170431	-0.589189542880598	TRUE	FALSE	FALSE
MAST4	1.695207625199	0.968042369443111	1.58389555737129	TRUE	FALSE	TRUE
AL109918.1	1.69354538082099	1.43617159737593	2.54688575648221	TRUE	TRUE	TRUE
SHROOM2	1.68948072315829	0.960116158874486	1.9405525492627	TRUE	FALSE	TRUE
PTPRU	-1.68870449822817	-0.60323015325535	-1.92153406820267	TRUE	FALSE	TRUE
ACY3	1.68838672597524	0.664553051319514	0.477100661278007	TRUE	FALSE	FALSE
SNCA	-1.68540307808394	-0.303568087254008	-1.79847770402657	TRUE	FALSE	TRUE
DYNC2H1	-1.68349397428003	0.273977986519637	-1.18754772227952	TRUE	FALSE	TRUE
FILIP1L	1.68274113346077	1.2818046767542	1.53652026310183	TRUE	TRUE	TRUE
PDCD4	-1.6825266577856	-0.781991527564005	-0.608672776249691	TRUE	FALSE	FALSE
TMEM8B	-1.68159947380757	-0.186066808299761	-0.905344700459139	TRUE	FALSE	FALSE
SUMF1	-1.67854092345006	-0.323813190398233	-1.27242330574753	TRUE	FALSE	TRUE
KIF20A	-1.67805584496747	0.493216059101792	0.933027973322672	TRUE	FALSE	FALSE
PGAM1P7	1.67804182147151	0.188399192569231	0.409837438299576	TRUE	FALSE	FALSE
MLKL	1.67788691025201	1.21650239142006	1.10967340951484	TRUE	TRUE	TRUE
TTC39B	1.67749095217743	2.48494223686082	2.29615878268047	TRUE	TRUE	TRUE
AC004264.1	1.67510038518048	1.13642719055684	1.46799308574739	TRUE	FALSE	TRUE
AL450384.2	1.67490970736305	0.664474791965466	1.61510030616577	TRUE	FALSE	TRUE
GCA	1.67444292170523	1.06928783060044	2.05646929748048	TRUE	TRUE	TRUE
SLC28A3	1.67228610055344	2.04080234335503	1.83127515484024	TRUE	TRUE	TRUE
MOV10	1.67183947916643	1.57717243417652	1.82414707160198	TRUE	TRUE	TRUE
SYTL5	1.67091122368304	1.55049473291271	1.79650006317515	TRUE	TRUE	TRUE
LY6E	1.66915582317288	1.00721808814462	2.04258355432418	TRUE	TRUE	TRUE
GCH1	1.66872166319273	0.629285297083734	0.777258692729748	TRUE	FALSE	FALSE
ENO3	1.66861477542644	0.191610132002303	1.31639998136682	TRUE	FALSE	TRUE
AC093010.3	1.66858705706336	1.14383103680792	1.73142440288518	TRUE	TRUE	TRUE
FOXO1	1.66735744157609	0.928991106309342	0.944537014297764	TRUE	FALSE	FALSE
RIPK2	1.66436062975432	2.19482897980049	2.202430129731	TRUE	TRUE	TRUE
HMGB1P3	1.66167561307457	2.41847543687054	1.73584757739356	TRUE	TRUE	TRUE
REL	1.66156342945641	1.90074573156527	1.97299438549016	TRUE	TRUE	TRUE
CFB	1.66143978943807	1.27227080832761	1.75023257271273	TRUE	TRUE	TRUE
PSMB10	1.6607998759301	1.02367428182648	1.82361807229372	TRUE	TRUE	TRUE
BEST3	1.66025786268388	0.902439286952247	1.02576612363709	TRUE	FALSE	FALSE
VCPKMT	1.66000904986195	0.479388965291865	1.06891708882642	TRUE	FALSE	TRUE
PNRC1	1.65765520332592	1.61107371055297	1.69153533191849	TRUE	TRUE	TRUE
AP006284.1	-1.65603717539916	-0.304895049532321	-0.745098463997893	TRUE	FALSE	FALSE
NFKBIE	1.65498997959877	1.43300769872157	1.59287305869012	TRUE	TRUE	TRUE
LINC01138	1.64898275563587	0.801585431133747	1.19909609412402	TRUE	FALSE	TRUE
HLA-DPA1	1.64858134263685	0.193239848860547	1.66901430542964	TRUE	FALSE	TRUE
RBBP8NL	-1.64642393929605	-0.0501614012590391	-0.85242715452401	TRUE	FALSE	FALSE
AHNAK	-1.64591768452951	-0.501638450652701	-1.75862321094452	TRUE	FALSE	TRUE
CFI	-1.6445745417895	-0.707526640864171	0.0785225305528109	TRUE	FALSE	FALSE
TMEM173	1.64259529742982	1.33674102804477	2.24522044464822	TRUE	TRUE	TRUE
C3orf18	-1.64072620407075	-0.537786758996782	-1.70920935331672	TRUE	FALSE	TRUE
HELB	1.63989975316996	1.96499870764024	2.01853637778057	TRUE	TRUE	TRUE
IRAK2	1.63671175266417	1.66888919061417	1.32829372291462	TRUE	TRUE	TRUE
ANKS4B	-1.63485002207722	-0.744285726928246	-0.314821568623018	TRUE	FALSE	FALSE
TTC28	1.63474285384641	0.385582744269842	2.14998690514735	TRUE	FALSE	TRUE
HSCB	1.6345865721342	0.716002798107858	1.85448652554545	TRUE	FALSE	TRUE
MYLK	-1.63367662646797	-0.137833369156245	-1.63556700452784	TRUE	FALSE	TRUE
MAFF	1.63153779020512	0.623882459601899	1.20111663076836	TRUE	FALSE	TRUE
AC040162.1	1.6313049524155	1.06008738318939	1.66940326839669	TRUE	TRUE	TRUE
AQP4	-1.63096952356106	-0.736192179933117	-0.404917742776537	TRUE	FALSE	FALSE
CACNA1D	-1.63009603879948	-0.203378187582906	-1.11345897722517	TRUE	FALSE	TRUE
DNAAF3	-1.62661102953054	-0.513869341511872	-0.670444549160373	TRUE	FALSE	FALSE
SYNE1	1.62629530188321	0.084468353345403	0.012049421248516	TRUE	FALSE	FALSE
MMP1	1.62490973103851	-0.0220153089202897	-1.1301627314292	TRUE	FALSE	TRUE
ZNF627	1.62438221631062	1.31384063215141	1.53587933066867	TRUE	TRUE	TRUE
SP140L	1.62261321050548	1.91979056228451	1.94668543528832	TRUE	TRUE	TRUE
LGMN	1.62251882981591	0.727179163485932	1.53012093245581	TRUE	FALSE	TRUE
PODXL	1.62189407125284	0.294241808334913	0.822255222985208	TRUE	FALSE	FALSE
TRIM26	1.62141529414064	1.68256911334894	1.74858012264692	TRUE	TRUE	TRUE
PBX3	-1.61977260609082	-0.0231416811815323	-1.10871370433615	TRUE	FALSE	FALSE
MAOB	-1.61948401021581	-0.232986866687888	-1.16885127967324	TRUE	FALSE	TRUE
LRRC37A3	1.61911222446263	-0.237328333930158	0.381561000053254	TRUE	FALSE	FALSE
CLUHP3	1.61872434009662	1.15231330296656	1.42730102704894	TRUE	TRUE	TRUE
SEMA4G	-1.61848974376647	-0.352028840731383	-1.15454860911703	TRUE	FALSE	TRUE
RGS20	1.61422356520131	-0.16813011341496	0.399385574125442	TRUE	FALSE	FALSE
TNFAIP8L1	-1.61346256451931	-0.369392054620275	0.036817638923914	TRUE	FALSE	FALSE
AC007405.3	-1.61300147569707	-0.83616032028942	-1.41356985504623	TRUE	FALSE	FALSE
AMBRA1	1.61251380269771	1.36469073172664	1.62511557494164	TRUE	TRUE	TRUE
APOL1	1.60987234554564	1.24392178477153	1.63277740044042	TRUE	TRUE	TRUE
BTC	1.60893300565013	0.783627521087875	1.24559370550375	TRUE	FALSE	TRUE
HLA-DMB	1.60881634250803	0.554819304014003	2.17868821329013	TRUE	FALSE	TRUE
HLA-DQA1	1.60658090354744	-0.164145729511293	1.19471824126671	TRUE	FALSE	TRUE
TRIM36	1.60281220159365	0.481771143111053	1.15481816197517	TRUE	FALSE	TRUE
ZRSR2P1	1.60258998339505	1.33110148121853	1.9351199964007	TRUE	TRUE	TRUE
SERPINB9	1.6020839509657	2.08399394624989	1.41257575992545	TRUE	TRUE	TRUE
SCD	-1.60191736682355	-0.242734522260722	-0.385296384746238	TRUE	FALSE	FALSE
ARHGDIB	-1.60099646049486	-0.507627250361871	-1.15309583020634	TRUE	FALSE	TRUE
ALDH1L1	-1.60077032995647	-0.569035511503262	-1.27071072281916	TRUE	FALSE	FALSE
ZNF222	1.59886233911707	0.774609332186663	1.382268310426	TRUE	FALSE	TRUE
MAPK8IP2	1.59829514134112	0.337511122848178	1.05034836685932	TRUE	FALSE	TRUE
ANO7L1	1.5976484759657	1.92359813362683	1.80593535090291	TRUE	TRUE	TRUE
FBXL21P	-1.59322295086685	-1.34493023063414	-2.04950557266239	TRUE	FALSE	TRUE
AC105219.1	1.59219215692307	0.234647600257428	1.46412363045412	TRUE	FALSE	TRUE
ZNF620	1.59175232766178	1.15614210109248	1.11965440284083	TRUE	TRUE	TRUE
AC008870.2	1.59056001875807	1.04074947089502	1.74324533848572	TRUE	FALSE	TRUE
MT1X	1.58936639910032	0.5487741435958	0.344344839579115	TRUE	FALSE	FALSE
MPP7	-1.58784147619127	-0.197575697553241	-1.25249116687833	TRUE	FALSE	TRUE
TRIM14	1.58656147418928	1.90507440162035	1.66674268028933	TRUE	TRUE	TRUE
AF117829.1	1.58649536065484	1.61062191489736	2.10012812782146	TRUE	TRUE	TRUE
LPAR1	1.58596743703437	2.15323066390218	1.59002580343818	TRUE	TRUE	TRUE
ZNF462	1.58067998398606	0.882491756673909	1.73012784675872	TRUE	FALSE	TRUE
ZNF441	1.57990038797881	1.425608611063	1.92006783903396	TRUE	TRUE	TRUE
AC104532.1	-1.57911850060489	-0.532697369162378	-1.31281137968584	TRUE	FALSE	TRUE
MCM3AP-AS1	-1.57894714800992	-0.802571555680202	-1.00179389498437	TRUE	FALSE	FALSE
CPEB4	1.57460275877809	0.539901727749015	1.20996174858802	TRUE	FALSE	TRUE
MOB3C	1.5724482700411	2.15333462677123	1.56431578306785	TRUE	TRUE	TRUE
ZBTB43	1.56982647661974	0.992515652198147	1.14243922074619	TRUE	FALSE	TRUE
PARP3	1.56830133334973	0.364702078189686	1.10298034721677	TRUE	FALSE	TRUE
PLA2R1	-1.56758569547895	-0.595725140951725	-0.851083294771277	TRUE	FALSE	FALSE
BCL3	1.56728750873056	2.22101042095774	1.67766201565988	TRUE	TRUE	TRUE
SPSB1	1.5667496321329	1.66300519999401	1.2392586660335	TRUE	TRUE	TRUE
DICER1-AS1	1.56640668895761	-0.296834717054523	1.67674426730102	TRUE	FALSE	TRUE
GJB1	-1.56586194478966	-0.487991259444135	-0.730116217919144	TRUE	FALSE	FALSE
PTGS1	1.56418337325042	0.780556995719814	0.462504049922687	TRUE	FALSE	FALSE
SATB2	1.56328635929662	-0.0847383475072903	0.92972806047956	TRUE	FALSE	FALSE
AL645922.1	1.56190618424981	1.08940286082246	1.65485518257285	TRUE	TRUE	TRUE
DTNA	1.55890733523554	-1.27786165072557	-0.548776188146964	TRUE	TRUE	FALSE
TLE4	1.55683827075351	1.84578324391842	1.67586577865552	TRUE	TRUE	TRUE
GADD45A	1.55586205227719	0.383619909300962	0.0401940418495215	TRUE	FALSE	FALSE
ABHD2	-1.55477047149884	-0.877731753042044	-1.68544692386197	TRUE	FALSE	TRUE
RAB30	1.55469059133484	0.723757195769618	0.925649555952682	TRUE	FALSE	FALSE
HOGA1	-1.55435660015667	-0.382883652686511	0.218960138136481	TRUE	FALSE	FALSE
PLEKHG5	1.55371640502561	1.28870549395402	1.09553468932796	TRUE	TRUE	TRUE
AC116347.1	1.55289908979009	0.971865104234684	1.97753976852081	TRUE	FALSE	TRUE
TUBB4A	-1.55285799110256	-1.25944463195414	-1.93093704968452	TRUE	FALSE	TRUE
IQGAP2	-1.54957649286518	-0.0884320625989102	-0.573084568237993	TRUE	FALSE	FALSE
BTN2A3P	1.54882364872121	1.3761194462969	1.67972755170022	TRUE	TRUE	TRUE
LINC01835	-1.54761571983443	-0.248426572815399	-1.34069049441475	TRUE	FALSE	TRUE
B2M	1.54710164459622	0.856348076943606	1.83759256585497	TRUE	FALSE	TRUE
PROM2	-1.54276498068411	-0.142253147935083	-0.263246365982266	TRUE	FALSE	FALSE
TMEM62	1.53751680501873	1.3012686517117	1.55168071732689	TRUE	TRUE	TRUE
AC009005.1	-1.53748690152166	-0.372353255156098	-0.202521422850727	TRUE	FALSE	FALSE
LIFR	1.53655495723075	1.94502768471617	1.59594992985172	TRUE	TRUE	TRUE
CYBRD1	-1.53449609191818	-0.37059459573273	-0.788010003583967	TRUE	FALSE	FALSE
AC118553.2	1.53244958836707	0.796871077195228	1.60003584240384	TRUE	FALSE	TRUE
CTNND2	-1.53156147544667	0.278760035023165	-0.72888541550401	TRUE	FALSE	FALSE
ARL14	1.53130754053921	1.02042977466541	1.36823649027212	TRUE	TRUE	TRUE
PAXIP1-AS2	1.53012852371357	2.18524439046152	2.27523130438712	TRUE	TRUE	TRUE
TRPV4	-1.52905845447756	-0.784256601365025	-0.887217095167153	TRUE	FALSE	FALSE
APOBEC3F	1.52854999177478	2.43117444145553	1.98065830610646	TRUE	TRUE	TRUE
TMEM213	-1.52799044957467	-1.48017345374785	-1.72390797556803	TRUE	TRUE	TRUE
SESN2	1.52732438179853	0.317671740225428	1.24120799884817	TRUE	FALSE	TRUE
FGFR3	-1.52552469255437	-0.331617711750174	-0.853063087360245	TRUE	FALSE	FALSE
HIST1H2BN	1.52552013102579	0.355469237165651	1.47801918284323	TRUE	FALSE	TRUE
PSMG3-AS1	-1.52502813077767	-1.45673876766047	-1.77645832827743	TRUE	TRUE	TRUE
FRS2	1.52379860068158	1.72361793219368	1.58204423805526	TRUE	TRUE	TRUE
AC026470.1	1.52268535623191	1.72413376628146	1.45727638836273	TRUE	TRUE	TRUE
HLA-DRB1	1.52104607319068	0.111638139595378	1.85147569061624	TRUE	FALSE	TRUE
PXK	1.52019393474617	0.930477917210668	1.16248825117185	TRUE	FALSE	TRUE
NOD1	1.51918728720046	1.7699175818869	1.25028153853771	TRUE	TRUE	TRUE
IL15	1.51872777714312	1.48744131412839	1.51731912972514	TRUE	TRUE	TRUE
OAF	1.51866363829322	0.434199517990424	0.868807765826528	TRUE	FALSE	FALSE
TM7SF2	-1.51564989674587	-0.579810867871589	-1.2069507341472	TRUE	FALSE	TRUE
ENTPD2	-1.51508351633381	0.283958073902617	-0.756071861303207	TRUE	FALSE	FALSE
GGT1	-1.5150063976323	-0.215736964846119	-0.0221205899777461	TRUE	FALSE	FALSE
AC002480.1	1.51446835897865	0.62924597724471	1.31724523427737	TRUE	FALSE	TRUE
TICAM1	1.51350741012897	0.729290378671087	0.794622586004846	TRUE	FALSE	FALSE
AC080038.1	-1.51344604910922	-0.973521207745085	-0.985610838796771	TRUE	FALSE	FALSE
BLZF1	1.51334648025084	1.29173979590921	1.41974351239046	TRUE	TRUE	TRUE
ARHGAP33	-1.51270656509836	0.406951900538824	-0.208871256951933	TRUE	FALSE	FALSE
AC004130.1	1.51241561879831	0.176636381064148	1.82368468541163	TRUE	FALSE	TRUE
AC009318.1	1.51149248613774	0.0693196151017218	0.742163681207781	TRUE	FALSE	FALSE
TGFB2-OT1	-1.51140088312739	-0.569403648978015	-0.236938640947412	TRUE	FALSE	FALSE
TLR5	-1.50976943039618	-0.339755037204865	-1.01716783047261	TRUE	FALSE	TRUE
STK10	1.50678107396164	0.16269232578615	0.690837104947211	TRUE	FALSE	FALSE
CPM	-1.50266810907662	0.031280370410348	-1.00292262314628	TRUE	FALSE	FALSE
REEP2	-1.50213038552016	0.260162813228629	-0.968332191554798	TRUE	FALSE	FALSE
C14orf132	-1.50201312449707	-1.20832323251803	-0.62090732387978	TRUE	FALSE	FALSE
C4BPB	1.50196232067566	1.31268167495004	2.29051999860125	TRUE	TRUE	TRUE
ENTPD3	-1.49707334080491	-0.814708112236908	-1.82698258393789	TRUE	FALSE	TRUE
RAB24	1.49662831118913	0.451051175920091	1.12450058457032	TRUE	FALSE	TRUE
RNASE4	-1.49625483834536	-0.854838572224797	-0.76115546603957	TRUE	FALSE	FALSE
AL645941.2	1.49525320600673	0.165949619582766	2.09010868813139	TRUE	FALSE	TRUE
IRF9	1.4918683798725	1.55440694671905	1.54265005885144	TRUE	TRUE	TRUE
EPC1	1.49103180748892	1.20117256705095	0.994881932419329	TRUE	TRUE	FALSE
FAM151B	1.49091249033635	1.59958068332544	1.87392919070767	TRUE	FALSE	TRUE
HLA-DRB6	1.49053965471127	0.284232911617165	1.97017797719623	TRUE	FALSE	TRUE
ZEB1	1.48853696892791	1.14429871511826	1.42867040856463	TRUE	TRUE	TRUE
CRIP2	-1.48748588212961	-0.349357789804888	-0.798468460044866	TRUE	FALSE	FALSE
ANKRD1	1.4869337038842	-0.0430530991209726	0.340930252943809	TRUE	FALSE	FALSE
HLA-DRB5	1.48679340641504	0.341389570041562	2.10982820076178	TRUE	FALSE	TRUE
HRH1	1.48565380554478	0.186518307140404	0.758750659992995	TRUE	FALSE	FALSE
CHD2	1.48423376983674	1.67258890963333	2.20781216907871	TRUE	TRUE	TRUE
SEMA3E	-1.48422914305122	-0.633121883065344	-0.854476062171926	TRUE	FALSE	FALSE
PPARGC1A	1.4838982876856	-0.675764792913131	-0.296586169647232	TRUE	FALSE	FALSE
ASNS	1.48339664859471	-0.154391521777412	1.76136241309418	TRUE	FALSE	TRUE
ABCA1	1.4811430297559	0.392445064873577	0.713338547770047	TRUE	FALSE	FALSE
PSORS1C1	1.47971835124363	0.716488306096228	0.679567249002288	TRUE	FALSE	FALSE
AC002128.1	1.47951096623391	0.764389727688408	1.52980816331911	TRUE	FALSE	TRUE
AC092117.1	1.47764708316262	0.999680119943696	1.71055869388743	TRUE	FALSE	TRUE
CAPS	-1.47713457001575	-0.558842469596467	-1.36161272192593	TRUE	FALSE	TRUE
AC009133.1	1.4767899654329	1.64816472010221	1.93583781198719	TRUE	TRUE	TRUE
ARAP2	1.47630770666507	1.4608483691764	1.43417977361938	TRUE	TRUE	TRUE
AL139393.2	1.47564244485949	0.890388200917867	1.02958650665098	TRUE	FALSE	FALSE
CDKN1A	1.47239963135024	-0.441138555362984	-0.656679006233575	TRUE	FALSE	FALSE
AC104118.1	1.4713398267121	-0.423977964241786	0.721548688893845	TRUE	FALSE	FALSE
TSPAN8	-1.46982787704888	-0.5676047380173	-0.994119800562972	TRUE	FALSE	FALSE
ZNF543	1.46878672707104	0.763719537120727	0.702653586327366	TRUE	FALSE	FALSE
ERAP1	1.46861107333858	0.948440184094396	1.53238209417583	TRUE	FALSE	TRUE
INO80D	1.46818506611451	1.07778189112294	1.54744897550805	TRUE	TRUE	TRUE
IL17RD	-1.46769253164142	-0.950689393986859	-1.45924742447499	TRUE	FALSE	TRUE
CYP2B6	1.46676883328304	0.559715550944391	1.99762668879849	TRUE	FALSE	TRUE
KREMEN1	-1.46502253662192	0.489253277666613	0.301272148613417	TRUE	FALSE	FALSE
NFE2L3	1.46491336246207	1.14494071626862	1.64608676060089	TRUE	TRUE	TRUE
STC2	1.46398033742657	-0.712128385163525	0.107098290323105	TRUE	FALSE	FALSE
AC022034.1	1.46277272653082	3.20296462420689	2.45905439366505	TRUE	TRUE	TRUE
ERAP2	1.46274376291165	1.41796786221939	1.69636996289561	TRUE	TRUE	TRUE
SP140	1.46260736156735	0.796566340601215	1.54687543135079	TRUE	FALSE	TRUE
NDRG2	-1.4618270171093	0.198128310921789	-0.425371525090884	TRUE	FALSE	FALSE
ADM2	1.46052482132193	-0.646015568459426	1.26682633485823	TRUE	FALSE	TRUE
IFI30	1.4593340924147	0.649553444349251	1.59481699748466	TRUE	FALSE	TRUE
CBX7	-1.45841471510097	-0.747780655507681	-1.11216322038201	TRUE	FALSE	TRUE
BTN3A2	1.4576697449374	1.24086815690119	1.92906190717137	TRUE	TRUE	TRUE
LOX	-1.45725283334387	-0.441363823237109	-0.249683934605791	TRUE	FALSE	FALSE
ANXA9	-1.45591846158227	-0.404441755456363	-0.326253377229494	TRUE	FALSE	FALSE
CEBPB	1.45472642281205	0.691258484455918	1.46822776823151	TRUE	FALSE	TRUE
S1PR3	1.45252780488108	1.69815261510503	2.30238665850557	TRUE	TRUE	TRUE
SRI	-1.45246890005833	-0.183477051741224	-0.674828918013923	TRUE	FALSE	FALSE
TNFRSF25	1.4510484110679	2.01128496809291	1.47358299993446	TRUE	TRUE	TRUE
AC010168.2	1.45029175841663	1.35557013902467	1.28410221899765	TRUE	TRUE	TRUE
NEDD9	1.44965613931903	1.56808363754913	1.73097301227928	TRUE	TRUE	TRUE
HSD17B2	-1.44702857412292	-1.30953993303759	-1.82960449701614	TRUE	FALSE	TRUE
USH1C	-1.44466821300564	-0.844435794579609	-0.858061159357754	TRUE	FALSE	FALSE
AC004477.1	1.44306372371671	0.46814393504348	1.5061482462286	TRUE	FALSE	TRUE
ABCA3	-1.44239206614999	-0.83378302108741	-2.36087572225956	TRUE	FALSE	TRUE
ZBTB21	1.44224520935831	0.71099502445566	1.34017516163028	TRUE	FALSE	TRUE
NEB	-1.4420537968164	-0.790920236118655	-0.754168991872801	TRUE	FALSE	FALSE
BNIP3L	-1.4418736292775	-0.744013801371462	-0.656057883274409	TRUE	FALSE	FALSE
WRB-SH3BGR	-1.44153688992013	-0.424104932695276	-1.25190299844186	TRUE	FALSE	TRUE
KCTD12	-1.44129151155098	-0.821409020752993	-1.86332629715261	TRUE	FALSE	TRUE
EIF4E3	-1.4404979307053	-0.122004363666825	-1.23651769219837	TRUE	FALSE	TRUE
KDM7A	1.44025347883236	0.868859539924106	1.0649449439185	TRUE	FALSE	TRUE
AC132192.2	1.43772974943105	0.549406325219829	1.15795775276325	TRUE	FALSE	TRUE
NR4A1	1.43698394067776	0.442566994266976	1.01290406654874	TRUE	FALSE	TRUE
CCDC69	1.43640920018689	0.0587534383290968	1.00890150046076	TRUE	FALSE	FALSE
VANGL2	1.43555741407469	0.198654945262443	1.56317075207822	TRUE	FALSE	TRUE
PRX	-1.43503220187538	0.824584665853907	-0.0147036904666388	TRUE	FALSE	FALSE
SORBS2	-1.43467475098416	-0.950265792830908	-1.15843076862068	TRUE	FALSE	TRUE
RASGEF1B	1.43393989232061	2.52589930607654	1.9929959693266	TRUE	TRUE	TRUE
PARP8	1.43382340055662	1.20689455590594	1.15298026534254	TRUE	TRUE	TRUE
FSCN1	1.433417487261	-0.105024975716385	0.682493580782298	TRUE	FALSE	FALSE
CD302	-1.42921207919427	0.372473696445107	-0.776518157503548	TRUE	FALSE	FALSE
SNIP1	1.42829567706629	1.10664601906923	1.28038161754582	TRUE	TRUE	TRUE
GPSM2	-1.42813522469277	0.408165899682844	0.330917522798993	TRUE	FALSE	FALSE
CDK17	1.42712447204032	1.34742703290179	1.24859544590006	TRUE	TRUE	TRUE
GCNT4	1.42657229288086	0.926759226515175	1.43368294989996	TRUE	FALSE	TRUE
AC010733.2	1.4263448386863	1.65168382666402	1.79071919962694	TRUE	TRUE	TRUE
PLK3	1.42348839879221	0.28357812033873	0.00545044716037318	TRUE	FALSE	FALSE
ZNF682	1.4229899230713	0.250928622022999	1.03741199073234	TRUE	FALSE	FALSE
CNTNAP3B	-1.42214186407689	-0.500651879926532	-1.38020185283448	TRUE	FALSE	TRUE
DCP1A	1.41882791421686	1.50959562162624	1.50140725737626	TRUE	TRUE	TRUE
ZNF267	1.41769774063808	1.19455542252285	1.34649639657942	TRUE	TRUE	TRUE
GTPBP1	1.41630921079786	1.38536916242456	1.68481380942653	TRUE	TRUE	TRUE
SEMA7A	1.41482373550024	0.729745613363934	0.768751305320665	TRUE	FALSE	FALSE
RILP	1.41428371197316	0.719803085253812	0.426610396456954	TRUE	FALSE	FALSE
EIF2AK2	1.41394415820688	1.95208930925545	1.67883990123482	TRUE	TRUE	TRUE
KBTBD8	1.41361792958601	0.215038324840915	0.717004177111891	TRUE	FALSE	FALSE
ZC3H12A	1.41269258024158	1.48124341662729	1.18730776584566	TRUE	TRUE	TRUE
